duration	protocol_type	service	flag	src_bytes	dst_bytes	land	wrong_fragment	urgent	hot	num_failed_logins	logged_in	num_compromised	root_shell	su_attempted	num_root	num_file_creations	num_shells	num_access_files	num_outbound_cmds	is_host_login	is_guest_login	count	srv_count	serror_rate	srv_serror_rate	rerror_rate	srv_rerror_rate	same_srv_rate	diff_srv_rate	srv_diff_host_rate	dst_host_count	dst_host_srv_count	dst_host_same_srv_rate	dst_host_diff_srv_rate	dst_host_same_src_port_rate	dst_host_srv_diff_host_rate	dst_host_serror_rate	dst_host_srv_serror_rate	dst_host_rerror_rate	dst_host_srv_rerror_rate	class
0	tcp	private	S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	20	1.00	1.00	0.00	0.00	0.19	0.06	0.00	255	20	0.08	0.06	0.00	0.00	1.00	1.00	0.00	0.00	neptune
0	tcp	private	S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	9	1.00	1.00	0.00	0.00	0.14	0.06	0.00	255	9	0.04	0.07	0.00	0.00	1.00	1.00	0.00	0.00	neptune
0	tcp	private	S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	18	1.00	1.00	0.00	0.00	0.24	0.05	0.00	255	18	0.07	0.07	0.00	0.00	1.00	1.00	0.00	0.00	neptune
0	tcp	private	S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	7	1.00	1.00	0.00	0.00	0.08	0.06	0.00	255	7	0.03	0.07	0.00	0.00	1.00	1.00	0.00	0.00	neptune
0	tcp	private	S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	16	1.00	1.00	0.00	0.00	0.17	0.05	0.00	255	16	0.06	0.06	0.00	0.00	1.00	1.00	0.00	0.00	neptune
0	tcp	private	S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	5	1.00	1.00	0.00	0.00	0.05	0.06	0.00	255	5	0.02	0.07	0.00	0.00	1.00	1.00	0.00	0.00	neptune
0	tcp	private	S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	9	1.00	1.00	0.00	0.00	0.12	0.08	0.00	255	9	0.04	0.07	0.00	0.00	1.00	1.00	0.00	0.00	neptune
0	tcp	private	S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	7	1.00	1.00	0.00	0.00	0.08	0.08	0.00	255	7	0.03	0.07	0.00	0.00	1.00	1.00	0.00	0.00	neptune
0	tcp	private	S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	16	1.00	1.00	0.00	0.00	0.17	0.07	0.00	255	16	0.06	0.07	0.00	0.00	1.00	1.00	0.00	0.00	neptune
0	tcp	private	S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	10	1.00	1.00	0.00	0.00	0.10	0.07	0.00	255	10	0.04	0.06	0.00	0.00	1.00	1.00	0.00	0.00	neptune
0	tcp	telnet	S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	12	1.00	1.00	0.00	0.00	0.11	0.06	0.00	255	12	0.05	0.06	0.00	0.00	1.00	1.00	0.00	0.00	neptune
0	tcp	private	S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	20	1.00	1.00	0.00	0.00	0.20	0.05	0.00	255	20	0.08	0.06	0.00	0.00	1.00	1.00	0.00	0.00	neptune
0	tcp	ldap	S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	9	1.00	1.00	0.00	0.00	0.08	0.06	0.00	255	9	0.04	0.07	0.00	0.00	1.00	1.00	0.00	0.00	neptune
0	tcp	ldap	S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	18	1.00	1.00	0.00	0.00	0.16	0.05	0.00	255	18	0.07	0.07	0.00	0.00	1.00	1.00	0.00	0.00	neptune
0	tcp	private	S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	7	1.00	1.00	0.00	0.00	0.06	0.06	0.00	255	7	0.03	0.06	0.00	0.00	1.00	1.00	0.00	0.00	neptune
0	tcp	private	S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	16	1.00	1.00	0.00	0.00	0.12	0.05	0.00	255	16	0.06	0.06	0.00	0.00	1.00	1.00	0.00	0.00	neptune
0	tcp	private	S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	4	1.00	1.00	0.00	0.00	0.04	0.07	0.00	255	4	0.02	0.07	0.00	0.00	1.00	1.00	0.00	0.00	neptune
0	tcp	private	S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	3	1.00	1.00	0.00	0.00	0.03	0.07	0.00	255	3	0.01	0.07	0.00	0.00	1.00	1.00	0.00	0.00	neptune
0	tcp	private	S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	10	1.00	1.00	0.00	0.00	0.08	0.07	0.00	255	10	0.04	0.07	0.00	0.00	1.00	1.00	0.00	0.00	neptune
0	tcp	private	S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	19	1.00	1.00	0.00	0.00	0.15	0.06	0.00	255	19	0.07	0.06	0.00	0.00	1.00	1.00	0.00	0.00	neptune
0	tcp	private	S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	10	1.00	1.00	0.00	0.00	0.07	0.06	0.00	255	10	0.04	0.06	0.00	0.00	1.00	1.00	0.00	0.00	neptune
0	tcp	private	S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	19	1.00	1.00	0.00	0.00	0.13	0.06	0.00	255	19	0.07	0.06	0.00	0.00	1.00	1.00	0.00	0.00	neptune
0	tcp	private	S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	17	1.00	1.00	0.00	0.00	0.14	0.08	0.00	255	17	0.07	0.08	0.00	0.00	1.00	1.00	0.00	0.00	neptune
0	tcp	private	S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	8	1.00	1.00	0.00	0.00	0.06	0.07	0.00	255	8	0.03	0.08	0.00	0.00	1.00	1.00	0.00	0.00	neptune
0	tcp	private	S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	12	1.00	1.00	0.00	0.00	0.09	0.07	0.00	255	12	0.05	0.07	0.00	0.00	1.00	1.00	0.00	0.00	neptune
0	tcp	private	S0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	5	1.00	1.00	0.00	0.00	0.05	0.06	0.00	255	5	0.02	0.07	0.00	0.00	1.00	1.00	0.00	0.00	neptune
